pignum,sample_ID,Gender,weight_9_12,weight_10_9,weight,AULC,experiment,day,tissue,num_seqs,treatment,set,log_sal,nurse_gain,pen,pig_day_tissue,acetate,propionate,isobutyrate,butyrate,isovalerate,valerate,caproate,oxalate,phenylacetate,succinate,lactate
77,X12bP77D14F,F,5.35,11.6,NA,37.140215041192185,X12b,D14,F,29124,Control,X12b_D14_F_Control,1.69897000433602,6.25,16,77_D14_F,99.23727000000001,44.41497,5.4639299999999995,36.05196,6.9461699999999995,7.812059999999999,1.9897,0,1.7873700000000001,1.8288000000000002,0.5219100000000001
77,X12bP77D21C,F,5.35,11.6,NA,37.140215041192185,X12b,D21,C,35544,Control,X12b_D21_C_Control,1.30102999566398,6.25,16,77_D21_C,74.00082,40.39434,0.27087,16.999290000000002,0.40179,2.9179500000000003,0.36828,0.19980000000000003,0.16101000000000001,0.60624,0
77,X12bP77D21F,F,5.35,11.6,NA,37.140215041192185,X12b,D21,F,22134,Control,X12b_D21_F_Control,2,6.25,16,77_D21_F,85.61247000000002,34.135619999999996,2.69532,23.34582,3.3303000000000003,4.71801,1.37002,0,0.88008,2.1000300000000003,13.04184
77,X12bP77D21X,F,5.35,11.6,NA,37.140215041192185,X12b,D21,X,22662,Control,X12b_D21_X_Control,0,6.25,16,77_D21_X,74.00082,40.39434,0.27087,16.999290000000002,0.40179,2.9179500000000003,0.36828,0.19980000000000003,0.16101000000000001,0.60624,0
77,X12bP77D2F,F,5.35,11.6,NA,37.140215041192185,X12b,D2,F,26577,Control,X12b_D2_F_Control,2.30102999566398,6.25,16,77_D2_F,52.070609999999995,22.29792,3.14808,12.67692,3.2982899999999997,3.02412,0.78355,0,0.9115500000000001,1.27437,0.6885
77,X12bP77D7F,F,5.35,11.6,NA,37.140215041192185,X12b,D7,F,29434,Control,X12b_D7_F_Control,1.69897000433602,6.25,16,77_D7_F,74.52753,31.123260000000002,2.9080500000000002,12.185640000000001,2.63079,3.89349,0.9938500000000001,0,0.76368,1.69692,9.88731
83,X12bP83D0F,F,8,22.6,NA,64.74016983089523,X12b,D0,F,23506,ZnCu,X12b_D0_F_ZnCu,0,14.600000000000001,17,83_D0_F,39.729839999999996,21.42591,3.30009,10.29237,4.4109300000000005,4.233779999999999,0.26254000000000005,0,1.1875200000000001,0.85677,0
83,X12bP83D0Q,F,8,22.6,NA,64.74016983089523,X12b,D0,Q,29764,ZnCu,X12b_D0_Q_ZnCu,0,14.600000000000001,17,83_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,X12bP83D14F,F,8,22.6,NA,64.74016983089523,X12b,D14,F,18889,ZnCu,X12b_D14_F_ZnCu,2.30102999566398,14.600000000000001,17,83_D14_F,90.4668,30.74091,3.5613,24.211889999999997,3.7647900000000005,5.78571,0.24805000000000005,0,1.09074,0.6830700000000001,0.90927
83,X12bP83D21C,F,8,22.6,NA,64.74016983089523,X12b,D21,C,24137,ZnCu,X12b_D21_C_ZnCu,1.90308998699194,14.600000000000001,17,83_D21_C,70.92363,38.51643,0.46074,13.149810000000002,0.69162,3.5697,0.44723999999999997,0,0.13053,0.31745999999999996,1.3446599999999997
83,X12bP83D21F,F,8,22.6,NA,64.74016983089523,X12b,D21,F,25286,ZnCu,X12b_D21_F_ZnCu,2.60205999132796,14.600000000000001,17,83_D21_F,88.83966000000001,27.35994,3.42288,13.2792,3.3368399999999996,4.7903400000000005,0.08500000000000002,0,0.9204300000000001,3.3682499999999997,23.85795
83,X12bP83D2F,F,8,22.6,NA,64.74016983089523,X12b,D2,F,24311,ZnCu,X12b_D2_F_ZnCu,4.60205999132796,14.600000000000001,17,83_D2_F,38.16279,16.87269,2.70546,8.06598,2.2745100000000003,2.26659,0.15949000000000008,0,0.71358,0.47691,0.33099
83,X12bP83D7F,F,8,22.6,NA,64.74016983089523,X12b,D7,F,27561,ZnCu,X12b_D7_F_ZnCu,3.90308998699194,14.600000000000001,17,83_D7_F,77.93133,34.657650000000004,1.83636,12.97419,1.7106599999999998,4.09497,0.09312999999999999,0,0.38982,1.49811,14.15361
87,X12bP87D0F,M,6.65,12.35,NA,43.88072767279656,X12b,D0,F,33224,Control,X12b_D0_F_Control,0,5.699999999999999,18,87_D0_F,59.27691,21.771810000000002,4.09173,12.9651,4.97448,3.1344600000000002,0.15127000000000007,0,1.35216,1.14276,1.91457
87,X12bP87D0Q,M,6.65,12.35,NA,43.88072767279656,X12b,D0,Q,21301,Control,X12b_D0_Q_Control,0,5.699999999999999,18,87_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,X12bP87D14F,M,6.65,12.35,NA,43.88072767279656,X12b,D14,F,33031,Control,X12b_D14_F_Control,2,5.699999999999999,18,87_D14_F,64.47804000000001,21.064709999999998,3.82038,14.98743,4.141019999999999,3.91596,0.4374700000000001,0,1.18917,0.5282100000000001,0.44582999999999995
87,X12bP87D21C,M,6.65,12.35,NA,43.88072767279656,X12b,D21,C,31180,Control,X12b_D21_C_Control,4.06445798922692,5.699999999999999,18,87_D21_C,73.33353,46.73304,0.5487,15.7971,0.64026,2.6298000000000004,0.53427,0.52488,0.15173999999999999,0.64269,1.10211
87,X12bP87D21F,M,6.65,12.35,NA,43.88072767279656,X12b,D21,F,30729,Control,X12b_D21_F_Control,1.69897000433602,5.699999999999999,18,87_D21_F,85.13622000000001,28.028309999999998,4.38504,26.28405,5.64408,5.6762999999999995,2.1828399999999997,0,1.54647,0.6897,14.465340000000001
87,X12bP87D21X,M,6.65,12.35,NA,43.88072767279656,X12b,D21,X,28044,Control,X12b_D21_X_Control,3.38381536598043,5.699999999999999,18,87_D21_X,73.33353,46.73304,0.5487,15.7971,0.64026,2.6298000000000004,0.53427,0.52488,0.15173999999999999,0.64269,1.10211
87,X12bP87D2F,M,6.65,12.35,NA,43.88072767279656,X12b,D2,F,24885,Control,X12b_D2_F_Control,2.47712125471966,5.699999999999999,18,87_D2_F,50.98575,23.351190000000003,4.40493,14.02239,6.13317,6.1184400000000005,0.54619,0,1.57311,0.97527,1.85493
87,X12bP87D7F,M,6.65,12.35,NA,43.88072767279656,X12b,D7,F,29261,Control,X12b_D7_F_Control,2.54406804435028,5.699999999999999,18,87_D7_F,62.363189999999996,36.78651,3.63234,17.81436,5.63184,7.63368,1.77589,0,1.47906,1.21398,2.9853
8,X12bP8D0F,NA,6.15,15.8,NA,32.28043008238438,X12b,D0,F,22503,Bglu,X12b_D0_F_Bglu,0,9.65,2,8_D0_F,48.73527,19.70682,3.2178899999999997,9.6516,4.89642,5.49249,2.13001,0,1.26681,0.40854,0.33522
8,X12bP8D0Q,NA,6.15,15.8,NA,32.28043008238438,X12b,D0,Q,16007,Bglu,X12b_D0_Q_Bglu,0,9.65,2,8_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,X12bP8D14F,NA,6.15,15.8,NA,32.28043008238438,X12b,D14,F,21725,Bglu,X12b_D14_F_Bglu,1.69897000433602,9.65,2,8_D14_F,76.32579000000001,39.10938,2.9307,18.76536,4.39689,10.4001,3.11956,0.30528,1.16619,0.75234,0
8,X12bP8D21C,NA,6.15,15.8,NA,32.28043008238438,X12b,D21,C,29230,Bglu,X12b_D21_C_Bglu,0,9.65,2,8_D21_C,86.75814,48.099630000000005,0.23352,27.123960000000004,0.21357,8.12175,0.7389,0.41739000000000004,0.14949,0.65415,0.44316
8,X12bP8D21F,NA,6.15,15.8,NA,32.28043008238438,X12b,D21,F,30324,Bglu,X12b_D21_F_Bglu,0,9.65,2,8_D21_F,84.86544,36.94185,3.95943,21.84879,6.13851,8.90211,2.8386699999999996,0,1.6189200000000001,1.46907,7.04538
8,X12bP8D2F,NA,6.15,15.8,NA,32.28043008238438,X12b,D2,F,36671,Bglu,X12b_D2_F_Bglu,0,9.65,2,8_D2_F,70.11714,26.38398,4.222379999999999,11.397,7.03653,6.40164,2.03614,0.27855,1.88904,0.53856,0.99462
8,X12bP8D7F,NA,6.15,15.8,NA,32.28043008238438,X12b,D7,F,27009,Bglu,X12b_D7_F_Bglu,3.39794000867204,9.65,2,8_D7_F,77.38485,30.61788,3.3694500000000005,9.549209999999999,5.29512,6.84918,1.5117399999999999,0.47352000000000005,1.51242,3.72978,2.57586
93,X12bP93D0F,M,5.6,13.95,NA,43.80102999566398,X12b,D0,F,24906,RPS,X12b_D0_F_RPS,0,8.35,19,93_D0_F,81.59778000000001,41.492940000000004,3.7191,27.82935,4.40745,8.90157,1.04818,0,1.00851,1.6047599999999997,1.49484
93,X12bP93D0Q,M,5.6,13.95,NA,43.80102999566398,X12b,D0,Q,9217,RPS,X12b_D0_Q_RPS,0,8.35,19,93_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,X12bP93D14F,M,5.6,13.95,NA,43.80102999566398,X12b,D14,F,25652,RPS,X12b_D14_F_RPS,2.30102999566398,8.35,19,93_D14_F,81.47382,38.85414,1.1366399999999999,8.68692,1.16661,6.44643,0.7941099999999999,0,0.39924000000000004,1.3959,0.44514000000000004
93,X12bP93D21C,M,5.6,13.95,NA,43.80102999566398,X12b,D21,C,28954,RPS,X12b_D21_C_RPS,2.30102999566398,8.35,19,93_D21_C,82.79301000000001,41.818169999999995,0.39537,39.0219,0.402,13.719420000000001,1.48362,0.20391,0.15272999999999998,0.71592,0
93,X12bP93D21F,M,5.6,13.95,NA,43.80102999566398,X12b,D21,F,33745,RPS,X12b_D21_F_RPS,1.69897000433602,8.35,19,93_D21_F,73.85706,32.04297,1.68963,16.48443,1.6002899999999998,6.40182,1.72315,0,0.54252,3.7456199999999997,34.58799
93,X12bP93D21X,M,5.6,13.95,NA,43.80102999566398,X12b,D21,X,37323,RPS,X12b_D21_X_RPS,1.30102999566398,8.35,19,93_D21_X,82.79301000000001,41.818169999999995,0.39537,39.0219,0.402,13.719420000000001,1.48362,0.20391,0.15272999999999998,0.71592,0
93,X12bP93D2F,M,5.6,13.95,NA,43.80102999566398,X12b,D2,F,25734,RPS,X12b_D2_F_RPS,3.30102999566398,8.35,19,93_D2_F,71.715,35.33688,2.74314,19.29261,3.90804,8.77023,1.17211,0,1.0716,2.1756599999999997,0.5916600000000001
93,X12bP93D7F,M,5.6,13.95,NA,43.80102999566398,X12b,D7,F,18918,RPS,X12b_D7_F_RPS,1.69897000433602,8.35,19,93_D7_F,77.2227,40.374930000000006,1.6643400000000002,6.24105,1.63782,6.00126,0.61063,0,0.5804400000000001,1.70835,2.9133299999999998
97,X12bP97D0F,NA,4.25,11.65,NA,0,X12b,D0,F,22552,RPS,X12b_D0_F_RPS,0,7.4,20,97_D0_F,94.19007,44.5833,6.258419999999999,26.278800000000004,9.78378,14.698229999999999,4.3381300000000005,0,2.22684,1.1144100000000001,0
97,X12bP97D0Q,NA,4.25,11.65,NA,0,X12b,D0,Q,2097,RPS,X12b_D0_Q_RPS,0,7.4,20,97_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,X12bP97D14F,NA,4.25,11.65,NA,0,X12b,D14,F,29543,RPS,X12b_D14_F_RPS,0,7.4,20,97_D14_F,75.24735000000001,56.197500000000005,3.04635,12.99831,4.36434,14.789939999999998,2.6353,0,0.96,1.5002399999999998,0
97,X12bP97D21C,NA,4.25,11.65,NA,0,X12b,D21,C,29201,RPS,X12b_D21_C_RPS,1.30102999566398,7.4,20,97_D21_C,88.69179,63.298950000000005,0.73044,35.476020000000005,0.7251,22.79493,2.31318,0.39747,0.21444000000000002,0.80487,0.9199200000000001
97,X12bP97D21F,NA,4.25,11.65,NA,0,X12b,D21,F,27987,RPS,X12b_D21_F_RPS,0,7.4,20,97_D21_F,90.6717,65.77956,4.45242,18.31326,6.83259,19.799310000000002,4.72852,0.29304,1.6192499999999999,3.4376700000000002,2.6388599999999998
97,X12bP97D21X,NA,4.25,11.65,NA,0,X12b,D21,X,28890,RPS,X12b_D21_X_RPS,1.30102999566398,7.4,20,97_D21_X,88.69179,63.298950000000005,0.73044,35.476020000000005,0.7251,22.79493,2.31318,0.39747,0.21444000000000002,0.80487,0.9199200000000001
97,X12bP97D2F,NA,4.25,11.65,NA,0,X12b,D2,F,41627,RPS,X12b_D2_F_RPS,0,7.4,20,97_D2_F,81.22458,50.33241,2.7678,15.3822,3.2211299999999996,14.73789,1.7210200000000002,0,0.9006299999999999,1.16112,2.42016
97,X12bP97D7F,NA,4.25,11.65,NA,0,X12b,D7,F,25431,RPS,X12b_D7_F_RPS,0,7.4,20,97_D7_F,95.03118,52.904039999999995,2.95566,14.15841,3.5561100000000003,12.927959999999999,2.1742,0,1.06995,2.60535,5.9747699999999995
47,X12N10FD30,NA,4.35,9,9,NA,X12a,D30,F,18838,RPS,X12a_D30_F_RPS,NA,4.65,10,47_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,X12N10WD23,NA,7.85,14.75,NA,39.67801693934886,X12a,D23,F,11640,RPS,X12a_D23_F_RPS,NA,6.9,10,50_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,X12N10XD30,NA,4.35,9,9,NA,X12a,D30,X,27263,RPS,X12a_D30_X_RPS,NA,4.65,10,47_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,X12N11FD30dup,NA,8.1,17.3,17.3,NA,X12a,D30,F,20152,Acid,X12a_D30_F_Acid,NA,9.200000000000001,11,51_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,X12N11WD0,F,7.1,17.5,NA,33.9794000867204,X12a,D0,F,31505,Acid,X12a_D0_F_Acid,0,10.4,11,52_D0_F,71.7381,28.931369999999998,1.9880999999999998,11.3373,1.82877,4.05834,0.13786000000000004,0,0.43920000000000003,1.41522,1.1695799999999998
52,X12N11WD23,F,7.1,17.5,NA,33.9794000867204,X12a,D23,F,15699,Acid,X12a_D23_F_Acid,NA,10.4,11,52_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,X12N11XD30,NA,8.1,17.3,17.3,NA,X12a,D30,X,27393,Acid,X12a_D30_X_Acid,NA,9.200000000000001,11,51_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,X12N12WD0,F,6.3,12.45,NA,NA,X12a,D0,F,41282,Phyto,X12a_D0_F_Phyto,NA,6.1499999999999995,12,56_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,X12N12WD23,F,6.3,12.45,NA,NA,X12a,D23,F,20475,Phyto,X12a_D23_F_Phyto,NA,6.1499999999999995,12,56_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,X12N13FD30,NA,4.45,10.35,10.35,NA,X12a,D30,F,39484,RCS,X12a_D30_F_RCS,NA,5.8999999999999995,13,62_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,X12N13WD0,F,6.35,15.2,NA,40.758460128180246,X12a,D0,F,26458,RCS,X12a_D0_F_RCS,0,8.85,13,65_D0_F,63.572700000000005,23.88957,2.99943,13.78278,3.3533999999999997,5.17638,1.22986,0,0.8768099999999999,0.53826,0.64374
62,X12N13XD30,NA,4.45,10.35,10.35,NA,X12a,D30,X,19802,RCS,X12a_D30_X_RCS,NA,5.8999999999999995,13,62_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,X12N14FD30,NA,6.4,14.75,14.75,NA,X12a,D30,F,11522,Pos_control,X12a_D30_F_Pos_control,NA,8.35,14,66_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,X12N14WD0,NA,4.7,9.45,NA,NA,X12a,D0,F,17894,Pos_control,X12a_D0_F_Pos_control,NA,4.749999999999999,18,89_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,X12N14WD23,NA,4.7,9.45,NA,NA,X12a,D23,F,30810,Pos_control,X12a_D23_F_Pos_control,NA,4.749999999999999,18,89_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,X12N14XD30,NA,6.4,14.75,14.75,NA,X12a,D30,X,47708,Pos_control,X12a_D30_X_Pos_control,NA,8.35,14,66_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,X12N15FD30,NA,7,15.75,15.75,NA,X12a,D30,F,21956,ZnCu,X12a_D30_F_ZnCu,NA,8.75,15,75_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,X12N15WD0,M,6.6,13.75,NA,45.29280930736749,X12a,D0,F,27470,ZnCu,X12a_D0_F_ZnCu,0,7.15,15,74_D0_F,72.72012000000001,33.17523,5.09994,21.63843,6.8672699999999995,5.03991,1.52053,0,1.72746,1.17651,0.82728
74,X12N15WD23,M,6.6,13.75,NA,45.29280930736749,X12a,D23,F,16461,ZnCu,X12a_D23_F_ZnCu,NA,7.15,15,74_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,X12N15XD30,NA,7,15.75,15.75,NA,X12a,D30,X,25584,ZnCu,X12a_D30_X_ZnCu,NA,8.75,15,75_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,X12N16FD30,M,6.9,15.55,15.55,NA,X12a,D30,F,19933,Control,X12a_D30_F_Control,NA,8.65,16,78_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,X12N16WD0,F,5.35,11.6,NA,37.140215041192185,X12a,D0,F,33762,Control,X12a_D0_F_Control,0,6.25,16,77_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,X12N16WD23,F,5.35,11.6,NA,37.140215041192185,X12a,D23,F,16361,Control,X12a_D23_F_Control,NA,6.25,16,77_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,X12N16XD30,M,6.9,15.55,15.55,NA,X12a,D30,X,52799,Control,X12a_D30_X_Control,NA,8.65,16,78_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,X12N17FD30,NA,5.55,15.25,15.25,NA,X12a,D30,F,15194,ZnCu,X12a_D30_F_ZnCu,NA,9.7,17,81_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,X12N17WD0,F,8,22.6,NA,64.74016983089523,X12a,D0,F,41193,ZnCu,X12a_D0_F_ZnCu,0,14.600000000000001,17,83_D0_F,39.729839999999996,21.42591,3.30009,10.29237,4.4109300000000005,4.233779999999999,0.26254000000000005,0,1.1875200000000001,0.85677,0
81,X12N17XD30,NA,5.55,15.25,15.25,NA,X12a,D30,X,25338,ZnCu,X12a_D30_X_ZnCu,NA,9.7,17,81_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,X12N18FD30,F,5.25,14.2,14.2,NA,X12a,D30,F,30166,Control,X12a_D30_F_Control,NA,8.95,18,90_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,X12N18WD0,M,6.65,12.35,NA,43.88072767279656,X12a,D0,F,23227,Control,X12a_D0_F_Control,0,5.699999999999999,18,87_D0_F,59.27691,21.771810000000002,4.09173,12.9651,4.97448,3.1344600000000002,0.15127000000000007,0,1.35216,1.14276,1.91457
87,X12N18WD23,M,6.65,12.35,NA,43.88072767279656,X12a,D23,F,19513,Control,X12a_D23_F_Control,NA,5.699999999999999,18,87_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,X12N18XD30,F,5.25,14.2,14.2,NA,X12a,D30,X,16536,Control,X12a_D30_X_Control,NA,8.95,18,90_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,X12N19WD0,M,5.6,13.95,NA,43.80102999566398,X12a,D0,F,31018,RPS,X12a_D0_F_RPS,0,8.35,19,93_D0_F,81.59778000000001,41.492940000000004,3.7191,27.82935,4.40745,8.90157,1.04818,0,1.00851,1.6047599999999997,1.49484
93,X12N19WD23,M,5.6,13.95,NA,43.80102999566398,X12a,D23,F,31196,RPS,X12a_D23_F_RPS,NA,8.35,19,93_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,X12N19XD30,NA,5.05,12.4,12.4,NA,X12a,D30,X,20206,RPS,X12a_D30_X_RPS,NA,7.3500000000000005,19,95_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,X12N1WD0,F,5.75,10.5,NA,NA,X12a,D0,F,23583,SBP,X12a_D0_F_SBP,NA,4.75,1,2_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,X12N1WD23,F,5.75,10.5,NA,NA,X12a,D23,F,30402,SBP,X12a_D23_F_SBP,NA,4.75,1,2_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,X12N20FD30dup,NA,4.5,11.65,11.65,NA,X12a,D30,F,4004,RPS,X12a_D30_F_RPS,NA,7.15,20,99_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,X12N20WD0,F,4.9,9.1,NA,NA,X12a,D0,F,21818,RPS,X12a_D0_F_RPS,NA,4.199999999999999,20,100_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,X12N20WD23,F,4.9,9.1,NA,NA,X12a,D23,F,24236,RPS,X12a_D23_F_RPS,NA,4.199999999999999,20,100_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,X12N20XD30,NA,4.5,11.65,11.65,NA,X12a,D30,X,25604,RPS,X12a_D30_X_RPS,NA,7.15,20,99_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,X12N21FD30,NA,5,7.35,7.35,NA,X12a,D30,F,23244,RPS,X12a_D30_F_RPS,NA,2.3499999999999996,21,103_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,X12N21WD0,M,7.95,11.35,NA,NA,X12a,D0,F,29949,RPS,X12a_D0_F_RPS,0,3.3999999999999995,21,101_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,X12N21XD30,NA,5,7.35,7.35,NA,X12a,D30,X,13657,RPS,X12a_D30_X_RPS,NA,2.3499999999999996,21,103_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,X12N22WD0,M,7.35,18.05,NA,NA,X12a,D0,F,21048,Malto,X12a_D0_F_Malto,NA,10.700000000000001,22,106_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,X12N22WD23,M,7.35,18.05,NA,NA,X12a,D23,F,9906,Malto,X12a_D23_F_Malto,NA,10.700000000000001,22,106_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,X12N23FD30,NA,3.95,10.65,10.65,NA,X12a,D30,F,12097,Pos_control,X12a_D30_F_Pos_control,NA,6.7,23,114_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,X12N23WD0,F,4.85,12.3,NA,NA,X12a,D0,F,7708,Pos_control,X12a_D0_F_Pos_control,NA,7.450000000000001,23,115_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,X12N23WD23,F,4.85,12.3,NA,NA,X12a,D23,F,9260,Pos_control,X12a_D23_F_Pos_control,NA,7.450000000000001,23,115_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,X12N23XD30,NA,3.95,10.65,10.65,NA,X12a,D30,X,29230,Pos_control,X12a_D30_X_Pos_control,NA,6.7,23,114_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,X12N24FD30,NA,6.2,15.05,15.05,NA,X12a,D30,F,27904,RCS,X12a_D30_F_RCS,NA,8.850000000000001,24,116_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,X12N24WD0,M,7.15,15.6,NA,33.9794000867204,X12a,D0,F,30904,RCS,X12a_D0_F_RCS,0,8.45,24,119_D0_F,52.84725,18.35142,2.7879899999999997,12.264690000000002,3.5187,3.9702900000000003,1.4398900000000001,0,0.97611,0.44139000000000006,0.70773
119,X12N24WD23,M,7.15,15.6,NA,33.9794000867204,X12a,D23,F,13650,RCS,X12a_D23_F_RCS,NA,8.45,24,119_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,X12N24XD30,NA,6.2,15.05,15.05,NA,X12a,D30,X,29589,RCS,X12a_D30_X_RCS,NA,8.850000000000001,24,116_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,X12N25FD30,F,7.5,15.25,15.25,NA,X12a,D30,F,24283,Control,X12a_D30_F_Control,NA,7.75,25,125_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,X12N25WD0,M,7.3,17.3,NA,59.04973393943041,X12a,D0,F,33747,Control,X12a_D0_F_Control,0,10,25,122_D0_F,64.0605,28.593239999999998,4.84779,26.70801,7.105409999999999,10.74273,1.43647,0,1.73835,1.5168599999999999,0.6114299999999999
125,X12N25XD30,F,7.5,15.25,15.25,NA,X12a,D30,X,24211,Control,X12a_D30_X_Control,NA,7.75,25,125_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,X12N26FD30,NA,3.45,10.15,10.15,NA,X12a,D30,F,26489,Acid,X12a_D30_F_Acid,NA,6.7,26,128_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,X12N26WD0,NA,NA,NA,NA,NA,X12a,D0,F,41390,Acid,X12a_D0_F_Acid,NA,NA,26,129_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,X12N26WD23,NA,NA,NA,NA,NA,X12a,D23,F,8280,Acid,X12a_D23_F_Acid,NA,NA,26,129_D23_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,X12N26XD30,NA,3.45,10.15,10.15,NA,X12a,D30,X,30200,Acid,X12a_D30_X_Acid,NA,6.7,26,128_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,X12N27WD0,M,5.9,13.6,NA,NA,X12a,D0,F,63733,SBP,X12a_D0_F_SBP,NA,7.699999999999999,27,133_D0_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,X12N28FD30,NA,6.8,17.25,17.25,NA,X12a,D30,F,3275,RCS,X12a_D30_F_RCS,NA,10.45,28,139_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,X12N28WD0,M,6.75,12.2,NA,33.9794000867204,X12a,D0,F,40983,RCS,X12a_D0_F_RCS,0,5.449999999999999,28,138_D0_F,74.37918,30.10884,3.76335,17.24904,4.0331399999999995,5.202450000000001,0.8766699999999998,0,1.14486,0.7051799999999999,0.6488700000000001
139,X12N28XD30,NA,6.8,17.25,17.25,NA,X12a,D30,X,24661,RCS,X12a_D30_X_RCS,NA,10.45,28,139_D30_X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,X12N29FD30,M,5.95,13,13,NA,X12a,D30,F,21752,Bglu,X12a_D30_F_Bglu,NA,7.05,29,145_D30_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,X12N29WD0,M,7.75,15.5,NA,31.679033828565835,X12a,D0,F,37970,Bglu,X12a_D0_F_Bglu,0,7.75,29,144_D0_F,72.94407000000001,28.442370000000004,4.63389,17.66523,6.63411,4.8807599999999995,1.6580500000000002,0,1.72542,1.18029,0.99765
144,X12N29WD14,M,7.75,15.5,NA,31.679033828565835,X12a,D14,F,15593,Bglu,X12a_D14_F_Bglu,1.69897000433602,7.75,29,144_D14_F,140.1882,56.537549999999996,4.98798,25.17678,7.83489,8.376389999999999,1.70443,0,2.2763400000000003,2.54787,0.29715
