sample_ID	env_medium	filename_1	filename_2	title
X12N11WD0	feces	X12N11WD0_R1.fq.gz	X12N11WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N26WD0	feces	X12N26WD0_R1.fq.gz	X12N26WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N31WD0	feces	X12N31WD0_R1.fq.gz	X12N31WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N36WD0	feces	X12N36WD0_R1.fq.gz	X12N36WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N43WD0	feces	X12N43WD0_R1.fq.gz	X12N43WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N6WD0	feces	X12N6WD0_R1.fq.gz	X12N6WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N70WD0	feces	X12N70WD0_R1.fq.gz	X12N70WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N73WD0	feces	X12N73WD0_R1.fq.gz	X12N73WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N76WD0	feces	X12N76WD0_R1.fq.gz	X12N76WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N86WD0	feces	X12N86WD0_R1.fq.gz	X12N86WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N29WD0	feces	X12N29WD0_R1.fq.gz	X12N29WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N2WD0	feces	X12N2WD0_R1.fq.gz	X12N2WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N46WD0	feces	X12N46WD0_R1.fq.gz	X12N46WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N48WD0	feces	X12N48WD0_R1.fq.gz	X12N48WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N51WD0	feces	X12N51WD0_R1.fq.gz	X12N51WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N93WD0	feces	X12N93WD0_R1.fq.gz	X12N93WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N16WD0	feces	X12N16WD0_R1.fq.gz	X12N16WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N18WD0	feces	X12N18WD0_R1.fq.gz	X12N18WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N25WD0	feces	X12N25WD0_R1.fq.gz	X12N25WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N32WD0	feces	X12N32WD0_R1.fq.gz	X12N32WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N39WD0	feces	X12N39WD0_R1.fq.gz	X12N39WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N45WD0	feces	X12N45WD0_R1.fq.gz	X12N45WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N68WD0	feces	X12N68WD0_R1.fq.gz	X12N68WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N69WD0	feces	X12N69WD0_R1.fq.gz	X12N69WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N84WD0	feces	X12N84WD0_R1.fq.gz	X12N84WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N92WD0	feces	X12N92WD0_R1.fq.gz	X12N92WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N22WD0	feces	X12N22WD0_R1.fq.gz	X12N22WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N41WD0	feces	X12N41WD0_R1.fq.gz	X12N41WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N50WD0	feces	X12N50WD0_R1.fq.gz	X12N50WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N55WD0	feces	X12N55WD0_R1.fq.gz	X12N55WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N56WD0	feces	X12N56WD0_R1.fq.gz	X12N56WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N60WD0	feces	X12N60WD0_R1.fq.gz	X12N60WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N67WD0	feces	X12N67WD0_R1.fq.gz	X12N67WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N74WD0	feces	X12N74WD0_R1.fq.gz	X12N74WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N77WD0	feces	X12N77WD0_R1.fq.gz	X12N77WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N77WD0dup	feces	X12N77WD0dup_R1.fq.gz	X12N77WD0dup_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N96WD0	feces	X12N96WD0_R1.fq.gz	X12N96WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N12WD0	feces	X12N12WD0_R1.fq.gz	X12N12WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N33WD0	feces	X12N33WD0_R1.fq.gz	X12N33WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N34WD0	feces	X12N34WD0_R1.fq.gz	X12N34WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N38WD0	feces	X12N38WD0_R1.fq.gz	X12N38WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N42WD0	feces	X12N42WD0_R1.fq.gz	X12N42WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N4WD0	feces	X12N4WD0_R1.fq.gz	X12N4WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N58WD0	feces	X12N58WD0_R1.fq.gz	X12N58WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N62WD0	feces	X12N62WD0_R1.fq.gz	X12N62WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N64WD0	feces	X12N64WD0_R1.fq.gz	X12N64WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N64WD0dup	feces	X12N64WD0dup_R1.fq.gz	X12N64WD0dup_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N8WD0	feces	X12N8WD0_R1.fq.gz	X12N8WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N14WD0	feces	X12N14WD0_R1.fq.gz	X12N14WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N23WD0	feces	X12N23WD0_R1.fq.gz	X12N23WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N47WD0	feces	X12N47WD0_R1.fq.gz	X12N47WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N52WD0	feces	X12N52WD0_R1.fq.gz	X12N52WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N57WD0	feces	X12N57WD0_R1.fq.gz	X12N57WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N63WD0	feces	X12N63WD0_R1.fq.gz	X12N63WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N72WD0	feces	X12N72WD0_R1.fq.gz	X12N72WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N7WD0	feces	X12N7WD0_R1.fq.gz	X12N7WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N83WD0	feces	X12N83WD0_R1.fq.gz	X12N83WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N89WD0	feces	X12N89WD0_R1.fq.gz	X12N89WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N13WD0	feces	X12N13WD0_R1.fq.gz	X12N13WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N24WD0	feces	X12N24WD0_R1.fq.gz	X12N24WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N28WD0	feces	X12N28WD0_R1.fq.gz	X12N28WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N35WD0	feces	X12N35WD0_R1.fq.gz	X12N35WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N40WD0	feces	X12N40WD0_R1.fq.gz	X12N40WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N5WD0	feces	X12N5WD0_R1.fq.gz	X12N5WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N80WD0	feces	X12N80WD0_R1.fq.gz	X12N80WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N91WD0	feces	X12N91WD0_R1.fq.gz	X12N91WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N94WD0	feces	X12N94WD0_R1.fq.gz	X12N94WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N9WD0	feces	X12N9WD0_R1.fq.gz	X12N9WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N19WD0	feces	X12N19WD0_R1.fq.gz	X12N19WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N20WD0	feces	X12N20WD0_R1.fq.gz	X12N20WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N37WD0	feces	X12N37WD0_R1.fq.gz	X12N37WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N49WD0	feces	X12N49WD0_R1.fq.gz	X12N49WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N65WD0	feces	X12N65WD0_R1.fq.gz	X12N65WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N71WD0	feces	X12N71WD0_R1.fq.gz	X12N71WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N75WD0	feces	X12N75WD0_R1.fq.gz	X12N75WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N79WD0	feces	X12N79WD0_R1.fq.gz	X12N79WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N1WD0	feces	X12N1WD0_R1.fq.gz	X12N1WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N27WD0	feces	X12N27WD0_R1.fq.gz	X12N27WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N30WD0	feces	X12N30WD0_R1.fq.gz	X12N30WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N3WD0	feces	X12N3WD0_R1.fq.gz	X12N3WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N54WD0	feces	X12N54WD0_R1.fq.gz	X12N54WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N61WD0	feces	X12N61WD0_R1.fq.gz	X12N61WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N78WD0	feces	X12N78WD0_R1.fq.gz	X12N78WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N81WD0	feces	X12N81WD0_R1.fq.gz	X12N81WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N82WD0	feces	X12N82WD0_R1.fq.gz	X12N82WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N88WD0	feces	X12N88WD0_R1.fq.gz	X12N88WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N15WD0	feces	X12N15WD0_R1.fq.gz	X12N15WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N17WD0	feces	X12N17WD0_R1.fq.gz	X12N17WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N44WD0	feces	X12N44WD0_R1.fq.gz	X12N44WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N53WD0	feces	X12N53WD0_R1.fq.gz	X12N53WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N59WD0	feces	X12N59WD0_R1.fq.gz	X12N59WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N66WD0	feces	X12N66WD0_R1.fq.gz	X12N66WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N85WD0	feces	X12N85WD0_R1.fq.gz	X12N85WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N87WD0	feces	X12N87WD0_R1.fq.gz	X12N87WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N90WD0	feces	X12N90WD0_R1.fq.gz	X12N90WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N95WD0	feces	X12N95WD0_R1.fq.gz	X12N95WD0_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N29WD14	feces	X12N29WD14_R1.fq.gz	X12N29WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N2WD14	feces	X12N2WD14_R1.fq.gz	X12N2WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N46WD14	feces	X12N46WD14_R1.fq.gz	X12N46WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N48WD14	feces	X12N48WD14_R1.fq.gz	X12N48WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N93WD14	feces	X12N93WD14_R1.fq.gz	X12N93WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N50WD14	feces	X12N50WD14_R1.fq.gz	X12N50WD14_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N29WD17	feces	X12N29WD17_R1.fq.gz	X12N29WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N2WD17	feces	X12N2WD17_R1.fq.gz	X12N2WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N46WD17	feces	X12N46WD17_R1.fq.gz	X12N46WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N48WD17	feces	X12N48WD17_R1.fq.gz	X12N48WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N93WD17	feces	X12N93WD17_R1.fq.gz	X12N93WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N50WD17	feces	X12N50WD17_R1.fq.gz	X12N50WD17_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N11WD23	feces	X12N11WD23_R1.fq.gz	X12N11WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N26WD23	feces	X12N26WD23_R1.fq.gz	X12N26WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N31WD23	feces	X12N31WD23_R1.fq.gz	X12N31WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N36WD23	feces	X12N36WD23_R1.fq.gz	X12N36WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N43WD23	feces	X12N43WD23_R1.fq.gz	X12N43WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N6WD23	feces	X12N6WD23_R1.fq.gz	X12N6WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N70WD23	feces	X12N70WD23_R1.fq.gz	X12N70WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N73WD23	feces	X12N73WD23_R1.fq.gz	X12N73WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N76WD23	feces	X12N76WD23_R1.fq.gz	X12N76WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N29WD23	feces	X12N29WD23_R1.fq.gz	X12N29WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N46WD23	feces	X12N46WD23_R1.fq.gz	X12N46WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N48WD23	feces	X12N48WD23_R1.fq.gz	X12N48WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N93WD23	feces	X12N93WD23_R1.fq.gz	X12N93WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N16WD23	feces	X12N16WD23_R1.fq.gz	X12N16WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N18WD23	feces	X12N18WD23_R1.fq.gz	X12N18WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N32WD23	feces	X12N32WD23_R1.fq.gz	X12N32WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N39WD23	feces	X12N39WD23_R1.fq.gz	X12N39WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N45WD23	feces	X12N45WD23_R1.fq.gz	X12N45WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N68WD23	feces	X12N68WD23_R1.fq.gz	X12N68WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P121WD23	feces	X12P121WD23_R1.fq.gz	X12P121WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P125WD23	feces	X12P125WD23_R1.fq.gz	X12P125WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P157WD23	feces	X12P157WD23_R1.fq.gz	X12P157WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P159WD23	feces	X12P159WD23_R1.fq.gz	X12P159WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P160WD23	feces	X12P160WD23_R1.fq.gz	X12P160WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P191WD23	feces	X12P191WD23_R1.fq.gz	X12P191WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P192WD23	feces	X12P192WD23_R1.fq.gz	X12P192WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P193WD23	feces	X12P193WD23_R1.fq.gz	X12P193WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P195WD23	feces	X12P195WD23_R1.fq.gz	X12P195WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P221WD23	feces	X12P221WD23_R1.fq.gz	X12P221WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P222WD23	feces	X12P222WD23_R1.fq.gz	X12P222WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P223WD23	feces	X12P223WD23_R1.fq.gz	X12P223WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P224WD23	feces	X12P224WD23_R1.fq.gz	X12P224WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P225WD23	feces	X12P225WD23_R1.fq.gz	X12P225WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P336WD23	feces	X12P336WD23_R1.fq.gz	X12P336WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P337WD23	feces	X12P337WD23_R1.fq.gz	X12P337WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P338WD23	feces	X12P338WD23_R1.fq.gz	X12P338WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P339WD23	feces	X12P339WD23_R1.fq.gz	X12P339WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P340WD23	feces	X12P340WD23_R1.fq.gz	X12P340WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P342WD23	feces	X12P342WD23_R1.fq.gz	X12P342WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P343WD23	feces	X12P343WD23_R1.fq.gz	X12P343WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P344WD23	feces	X12P344WD23_R1.fq.gz	X12P344WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P345WD23	feces	X12P345WD23_R1.fq.gz	X12P345WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P416WD23	feces	X12P416WD23_R1.fq.gz	X12P416WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P417WD23	feces	X12P417WD23_R1.fq.gz	X12P417WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P418WD23	feces	X12P418WD23_R1.fq.gz	X12P418WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P419WD23	feces	X12P419WD23_R1.fq.gz	X12P419WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P420WD23	feces	X12P420WD23_R1.fq.gz	X12P420WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P456WD23	feces	X12P456WD23_R1.fq.gz	X12P456WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P457WD23	feces	X12P457WD23_R1.fq.gz	X12P457WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P458WD23	feces	X12P458WD23_R1.fq.gz	X12P458WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P459WD23	feces	X12P459WD23_R1.fq.gz	X12P459WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P460WD23	feces	X12P460WD23_R1.fq.gz	X12P460WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P76WD23	feces	X12P76WD23_R1.fq.gz	X12P76WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P77WD23	feces	X12P77WD23_R1.fq.gz	X12P77WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P78WD23	feces	X12P78WD23_R1.fq.gz	X12P78WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P80WD23	feces	X12P80WD23_R1.fq.gz	X12P80WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P87WD23	feces	X12P87WD23_R1.fq.gz	X12P87WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P88WD23	feces	X12P88WD23_R1.fq.gz	X12P88WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12P89WD23	feces	X12P89WD23_R1.fq.gz	X12P89WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N22WD23	feces	X12N22WD23_R1.fq.gz	X12N22WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N50WD23	feces	X12N50WD23_R1.fq.gz	X12N50WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12N55WD23	feces	X12N55WD23_R1.fq.gz	X12N55WD23_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
